entry_time,exit_time,entry,stop,exit,reason,ret_net_pct,R
2020-03-12T18:00:00+0000,2020-03-12T23:00:00+0000,36.02,29.57,29.57,stop,-17.9867,-1.0
2020-03-14T11:00:00+0000,2020-03-14T23:00:00+0000,35.73,34.19,34.19,stop,-4.3901,-1.0
2020-03-15T22:00:00+0000,2020-03-16T05:00:00+0000,38.54,35.14,35.14,stop,-8.902,-1.0
2020-03-17T15:00:00+0000,2020-03-18T07:00:00+0000,34.1,33.01,33.01,stop,-3.2765,-1.0
2020-03-21T07:00:00+0000,2020-03-21T09:00:00+0000,38.33,36.95,36.95,stop,-3.6803,-1.0
2020-03-21T12:00:00+0000,2020-03-22T15:00:00+0000,37.98,36.14,36.14,stop,-4.9247,-1.0
2020-03-22T22:00:00+0000,2020-03-22T23:00:00+0000,36.55,35.06,35.06,stop,-4.1566,-1.0
2020-03-23T01:00:00+0000,2020-03-23T12:00:00+0000,36.09,34.51,39.25,target,8.6759,2.0
2020-03-25T23:00:00+0000,2020-03-26T06:00:00+0000,39.16,38.44,38.44,stop,-1.9186,-1.0
2020-03-26T16:00:00+0000,2020-03-26T23:00:00+0000,39.0,38.57,39.86,target,2.1251,2.0
2020-03-28T19:00:00+0000,2020-04-01T19:00:00+0000,38.06,36.93,37.53,time,-1.4725,-0.469
2020-04-01T21:00:00+0000,2020-04-02T00:00:00+0000,37.91,37.09,39.55,target,4.246,2.0
2020-04-05T12:00:00+0000,2020-04-05T13:00:00+0000,40.58,40.46,40.82,target,0.5114,2.0
2020-04-05T18:00:00+0000,2020-04-06T09:00:00+0000,40.67,39.87,42.27,target,3.8541,2.0
2020-04-08T03:00:00+0000,2020-04-10T04:00:00+0000,45.93,44.32,44.32,stop,-3.5853,-1.0
2020-04-11T12:00:00+0000,2020-04-11T14:00:00+0000,42.56,42.21,42.21,stop,-0.9024,-1.0
2020-04-11T16:00:00+0000,2020-04-11T16:00:00+0000,42.39,42.0,42.0,stop,-1.0,-1.0
2020-04-11T22:00:00+0000,2020-04-13T00:00:00+0000,42.25,41.42,41.42,stop,-2.0445,-1.0
2020-04-13T11:00:00+0000,2020-04-15T23:00:00+0000,40.46,39.75,39.75,stop,-1.8348,-1.0
2020-04-16T07:00:00+0000,2020-04-16T07:00:00+0000,39.49,38.5,41.47,target,4.9339,2.0
2020-04-17T09:00:00+0000,2020-04-18T13:00:00+0000,42.21,41.62,43.39,target,2.7155,2.0
2020-04-20T01:00:00+0000,2020-04-20T10:00:00+0000,42.78,41.95,41.95,stop,-2.0202,-1.0
2020-04-20T23:00:00+0000,2020-04-23T14:00:00+0000,40.66,39.54,42.9,target,5.4291,2.0
2020-04-27T08:00:00+0000,2020-04-27T13:00:00+0000,44.53,44.04,44.04,stop,-1.1804,-1.0
2020-04-27T19:00:00+0000,2020-04-28T22:00:00+0000,43.84,43.23,45.06,target,2.7028,2.0
2020-05-01T01:00:00+0000,2020-05-01T10:00:00+0000,46.83,46.19,48.11,target,2.6533,2.0
2020-05-02T10:00:00+0000,2020-05-02T16:00:00+0000,47.2,46.77,48.06,target,1.742,2.0
2020-05-03T09:00:00+0000,2020-05-03T12:00:00+0000,49.03,48.2,48.2,stop,-1.7728,-1.0
2020-05-03T22:00:00+0000,2020-05-04T01:00:00+0000,47.76,47.13,47.13,stop,-1.3991,-1.0
2020-05-06T02:00:00+0000,2020-05-06T11:00:00+0000,46.57,46.14,47.43,target,1.7667,2.0
2020-05-07T03:00:00+0000,2020-05-10T00:00:00+0000,46.25,44.29,44.29,stop,-4.3178,-1.0
2020-05-10T11:00:00+0000,2020-05-10T14:00:00+0000,42.66,41.65,41.65,stop,-2.4476,-1.0
2020-05-11T11:00:00+0000,2020-05-11T16:00:00+0000,41.68,40.92,40.92,stop,-1.9034,-1.0
2020-05-11T20:00:00+0000,2020-05-15T20:00:00+0000,41.47,39.24,42.31,time,1.9456,0.3767
2020-05-16T20:00:00+0000,2020-05-17T06:00:00+0000,43.18,42.75,44.04,target,1.9117,2.0
2020-05-18T01:00:00+0000,2020-05-18T02:00:00+0000,44.05,43.51,45.13,target,2.3718,2.0
2020-05-20T13:00:00+0000,2020-05-20T15:00:00+0000,45.67,45.36,45.36,stop,-0.7588,-1.0
2020-05-21T11:00:00+0000,2020-05-21T14:00:00+0000,43.86,43.26,43.26,stop,-1.448,-1.0
2020-05-21T20:00:00+0000,2020-05-25T00:00:00+0000,42.72,41.67,41.67,stop,-2.5379,-1.0
2020-05-26T02:00:00+0000,2020-05-26T12:00:00+0000,42.92,42.3,42.3,stop,-1.5245,-1.0
2020-05-27T23:00:00+0000,2020-05-27T23:00:00+0000,43.49,43.32,43.83,target,0.7018,2.0
2020-05-28T09:00:00+0000,2020-05-28T15:00:00+0000,43.55,43.13,44.39,target,1.8488,2.0
2020-05-29T12:00:00+0000,2020-05-30T01:00:00+0000,44.54,44.18,44.18,stop,-0.8883,-1.0
2020-05-30T03:00:00+0000,2020-05-30T04:00:00+0000,44.44,44.17,44.98,target,1.1351,2.0
2020-05-31T08:00:00+0000,2020-05-31T14:00:00+0000,47.0,46.19,46.19,stop,-1.8034,-1.0
2020-06-01T02:00:00+0000,2020-06-01T23:00:00+0000,46.15,45.1,48.25,target,4.4704,2.0
2020-06-04T12:00:00+0000,2020-06-06T00:00:00+0000,47.39,46.25,46.25,stop,-2.4856,-1.0
2020-06-06T06:00:00+0000,2020-06-07T08:00:00+0000,46.77,46.32,46.32,stop,-1.0422,-1.0
2020-06-07T18:00:00+0000,2020-06-11T13:00:00+0000,45.96,45.08,45.08,stop,-1.9947,-1.0
2020-06-14T16:00:00+0000,2020-06-14T22:00:00+0000,44.39,43.83,43.83,stop,-1.3415,-1.0
2020-06-15T12:00:00+0000,2020-06-15T13:00:00+0000,42.76,42.34,42.34,stop,-1.0622,-1.0
2020-06-17T04:00:00+0000,2020-06-17T06:00:00+0000,43.68,43.44,44.16,target,1.0189,2.0
2020-06-18T06:00:00+0000,2020-06-18T13:00:00+0000,43.92,43.71,43.71,stop,-0.5581,-1.0
2020-06-18T15:00:00+0000,2020-06-18T16:00:00+0000,43.85,43.52,43.52,stop,-0.8326,-1.0
2020-06-21T22:00:00+0000,2020-06-21T22:00:00+0000,43.17,42.96,42.96,stop,-0.5664,-1.0
2020-06-23T07:00:00+0000,2020-06-23T14:00:00+0000,44.11,43.91,44.51,target,0.8268,2.0
2020-06-24T00:00:00+0000,2020-06-24T06:00:00+0000,44.22,44.01,44.64,target,0.8698,2.0
2020-06-25T06:00:00+0000,2020-06-26T07:00:00+0000,42.48,41.6,41.6,stop,-2.1516,-1.0
2020-06-28T21:00:00+0000,2020-06-29T03:00:00+0000,41.42,41.09,41.09,stop,-0.8767,-1.0
2020-06-29T10:00:00+0000,2020-06-29T22:00:00+0000,41.13,40.59,42.21,target,2.5458,2.0
2020-06-30T15:00:00+0000,2020-07-02T15:00:00+0000,41.31,40.75,40.75,stop,-1.4356,-1.0
2020-07-05T12:00:00+0000,2020-07-05T21:00:00+0000,41.54,41.04,41.04,stop,-1.2837,-1.0
2020-07-05T23:00:00+0000,2020-07-06T15:00:00+0000,41.64,40.72,43.48,target,4.3388,2.0
2020-07-07T11:00:00+0000,2020-07-07T20:00:00+0000,43.64,43.31,43.31,stop,-0.8362,-1.0
2020-07-09T06:00:00+0000,2020-07-09T14:00:00+0000,45.17,44.51,44.51,stop,-1.5411,-1.0
2020-07-10T02:00:00+0000,2020-07-10T02:00:00+0000,44.27,44.05,44.05,stop,-0.577,-1.0
2020-07-10T08:00:00+0000,2020-07-12T04:00:00+0000,44.01,43.45,45.13,target,2.4649,2.0
2020-07-12T13:00:00+0000,2020-07-12T13:00:00+0000,44.86,44.66,44.66,stop,-0.5258,-1.0
2020-07-15T05:00:00+0000,2020-07-15T06:00:00+0000,43.69,43.46,43.46,stop,-0.6064,-1.0
2020-07-16T15:00:00+0000,2020-07-20T15:00:00+0000,42.05,41.25,42.31,time,0.5383,0.325
2020-07-23T16:00:00+0000,2020-07-24T02:00:00+0000,44.96,44.49,44.49,stop,-1.1254,-1.0
2020-07-24T15:00:00+0000,2020-07-24T18:00:00+0000,44.42,44.16,44.94,target,1.0906,2.0
2020-07-25T02:00:00+0000,2020-07-25T16:00:00+0000,45.56,44.1,48.48,target,6.3291,2.0
2020-07-26T15:00:00+0000,2020-07-27T15:00:00+0000,48.72,47.26,47.26,stop,-3.0767,-1.0
2020-07-27T17:00:00+0000,2020-07-27T18:00:00+0000,48.64,46.7,52.52,target,7.897,2.0
2020-07-29T02:00:00+0000,2020-07-30T00:00:00+0000,56.13,54.6,54.6,stop,-2.8058,-1.0
2020-07-30T07:00:00+0000,2020-07-30T14:00:00+0000,54.99,53.95,57.07,target,3.7025,2.0
2020-07-31T05:00:00+0000,2020-07-31T12:00:00+0000,56.57,55.85,58.01,target,2.4655,2.0
2020-08-01T15:00:00+0000,2020-08-01T17:00:00+0000,59.44,58.69,60.94,target,2.4436,2.0
2020-08-04T00:00:00+0000,2020-08-04T06:00:00+0000,58.54,57.71,57.71,stop,-1.4978,-1.0
2020-08-04T08:00:00+0000,2020-08-04T11:00:00+0000,58.32,57.54,57.54,stop,-1.4174,-1.0
2020-08-04T15:00:00+0000,2020-08-06T16:00:00+0000,57.84,56.36,60.8,target,5.0376,2.0
2020-08-08T02:00:00+0000,2020-08-08T03:00:00+0000,57.54,56.58,56.58,stop,-1.7484,-1.0
2020-08-08T06:00:00+0000,2020-08-08T12:00:00+0000,57.21,56.51,58.61,target,2.3671,2.0
2020-08-09T08:00:00+0000,2020-08-09T09:00:00+0000,57.83,57.51,57.51,stop,-0.6333,-1.0
2020-08-09T19:00:00+0000,2020-08-10T16:00:00+0000,56.97,55.84,59.23,target,3.887,2.0
2020-08-12T07:00:00+0000,2020-08-14T16:00:00+0000,53.55,51.51,57.63,target,7.539,2.0
2020-08-15T10:00:00+0000,2020-08-15T15:00:00+0000,57.26,56.51,58.76,target,2.5396,2.0
2020-08-18T13:00:00+0000,2020-08-18T13:00:00+0000,66.28,64.5,64.5,stop,-2.7656,-1.0
2020-08-19T01:00:00+0000,2020-08-19T02:00:00+0000,66.28,65.25,65.25,stop,-1.634,-1.0
2020-08-21T04:00:00+0000,2020-08-21T10:00:00+0000,63.71,61.47,61.47,stop,-3.5959,-1.0
2020-08-22T04:00:00+0000,2020-08-24T07:00:00+0000,59.29,57.8,62.27,target,4.9461,2.0
2020-08-25T23:00:00+0000,2020-08-27T14:00:00+0000,58.52,56.65,56.65,stop,-3.2755,-1.0
2020-08-29T00:00:00+0000,2020-08-30T12:00:00+0000,57.45,56.5,59.35,target,3.2272,2.0
2020-08-31T10:00:00+0000,2020-08-31T20:00:00+0000,61.87,60.86,60.86,stop,-1.7125,-1.0
2020-09-02T05:00:00+0000,2020-09-02T06:00:00+0000,63.04,62.24,62.24,stop,-1.349,-1.0
2020-09-03T08:00:00+0000,2020-09-03T10:00:00+0000,57.66,56.18,56.18,stop,-2.6468,-1.0
2020-09-04T17:00:00+0000,2020-09-05T18:00:00+0000,49.96,46.23,46.23,stop,-7.546,-1.0
2020-09-06T00:00:00+0000,2020-09-07T12:00:00+0000,47.84,45.56,45.56,stop,-4.8459,-1.0
2020-09-07T14:00:00+0000,2020-09-11T14:00:00+0000,47.45,45.18,48.67,time,2.4911,0.5374
2020-09-12T15:00:00+0000,2020-09-12T18:00:00+0000,48.91,48.4,49.93,target,2.0055,2.0
2020-09-14T02:00:00+0000,2020-09-15T02:00:00+0000,48.0,47.09,49.82,target,3.7117,2.0
2020-09-15T22:00:00+0000,2020-09-15T22:00:00+0000,48.96,48.57,48.57,stop,-0.8766,-1.0
2020-09-16T12:00:00+0000,2020-09-16T12:00:00+0000,48.03,47.54,47.54,stop,-1.1002,-1.0
2020-09-16T16:00:00+0000,2020-09-20T12:00:00+0000,48.5,47.46,47.46,stop,-2.2243,-1.0
2020-09-21T00:00:00+0000,2020-09-21T09:00:00+0000,47.11,46.45,46.45,stop,-1.481,-1.0
2020-09-22T09:00:00+0000,2020-09-22T21:00:00+0000,43.55,42.92,44.81,target,2.8132,2.0
2020-09-23T08:00:00+0000,2020-09-23T19:00:00+0000,44.26,43.61,43.61,stop,-1.5486,-1.0
2020-09-24T01:00:00+0000,2020-09-25T11:00:00+0000,43.55,42.21,46.23,target,6.0738,2.0
2020-09-26T15:00:00+0000,2020-09-27T11:00:00+0000,45.7,45.08,45.08,stop,-1.4367,-1.0
2020-09-27T16:00:00+0000,2020-10-01T16:00:00+0000,45.99,44.51,45.79,time,-0.5149,-0.1351
2020-10-02T23:00:00+0000,2020-10-03T08:00:00+0000,44.83,44.44,45.61,target,1.6599,2.0
2020-10-04T01:00:00+0000,2020-10-04T01:00:00+0000,45.65,45.45,45.45,stop,-0.5181,-1.0
2020-10-05T13:00:00+0000,2020-10-05T17:00:00+0000,46.46,46.05,46.05,stop,-0.9625,-1.0
2020-10-06T16:00:00+0000,2020-10-07T01:00:00+0000,47.9,45.48,45.48,stop,-5.1322,-1.0
2020-10-08T07:00:00+0000,2020-10-08T07:00:00+0000,46.36,46.07,46.07,stop,-0.7055,-1.0
2020-10-09T02:00:00+0000,2020-10-09T06:00:00+0000,46.99,46.67,46.67,stop,-0.761,-1.0
2020-10-11T02:00:00+0000,2020-10-11T10:00:00+0000,49.21,48.42,50.79,target,3.1307,2.0
2020-10-12T06:00:00+0000,2020-10-12T10:00:00+0000,50.26,49.72,49.72,stop,-1.1544,-1.0
2020-10-12T13:00:00+0000,2020-10-13T14:00:00+0000,50.18,49.16,49.16,stop,-2.1127,-1.0
2020-10-15T13:00:00+0000,2020-10-16T04:00:00+0000,49.66,48.8,48.8,stop,-1.8118,-1.0
2020-10-17T10:00:00+0000,2020-10-17T12:00:00+0000,47.34,47.15,47.15,stop,-0.4814,-1.0
2020-10-22T22:00:00+0000,2020-10-22T23:00:00+0000,54.89,54.07,54.07,stop,-1.5739,-1.0
2020-10-23T03:00:00+0000,2020-10-24T10:00:00+0000,54.66,53.07,57.84,target,5.7378,2.0
2020-10-25T13:00:00+0000,2020-10-26T15:00:00+0000,58.01,56.55,56.55,stop,-2.5968,-1.0
2020-10-26T20:00:00+0000,2020-10-28T01:00:00+0000,56.59,54.97,59.83,target,5.6454,2.0
2020-10-29T14:00:00+0000,2020-10-30T05:00:00+0000,55.29,53.36,53.36,stop,-3.5707,-1.0
2020-10-30T12:00:00+0000,2020-11-02T00:00:00+0000,53.59,52.13,56.51,target,5.3688,2.0
2020-11-03T07:00:00+0000,2020-11-05T12:00:00+0000,52.77,51.0,56.31,target,6.6284,2.0
2020-11-08T01:00:00+0000,2020-11-10T15:00:00+0000,59.73,57.06,57.06,stop,-4.5501,-1.0
2020-11-17T11:00:00+0000,2020-11-17T15:00:00+0000,73.61,71.52,71.52,stop,-2.9193,-1.0
2020-11-19T11:00:00+0000,2020-11-19T16:00:00+0000,74.76,71.51,81.26,target,8.6145,2.0
2020-11-22T10:00:00+0000,2020-11-22T11:00:00+0000,84.9,82.17,82.17,stop,-3.2955,-1.0
2020-11-24T14:00:00+0000,2020-11-25T03:00:00+0000,89.43,86.14,86.14,stop,-3.7589,-1.0
2020-11-26T21:00:00+0000,2020-11-29T21:00:00+0000,69.96,64.45,80.98,target,15.6719,2.0
2020-12-02T01:00:00+0000,2020-12-04T16:00:00+0000,86.82,82.62,82.62,stop,-4.9176,-1.0
2020-12-06T00:00:00+0000,2020-12-06T12:00:00+0000,83.22,81.55,81.55,stop,-2.0867,-1.0
2020-12-06T15:00:00+0000,2020-12-07T12:00:00+0000,82.23,80.36,85.97,target,4.4682,2.0
2020-12-11T13:00:00+0000,2020-12-12T18:00:00+0000,72.05,69.8,76.55,target,6.1657,2.0
2020-12-13T06:00:00+0000,2020-12-13T07:00:00+0000,76.11,75.48,77.37,target,1.5755,2.0
2020-12-15T11:00:00+0000,2020-12-16T00:00:00+0000,82.62,80.5,80.5,stop,-2.646,-1.0
2020-12-19T09:00:00+0000,2020-12-19T12:00:00+0000,107.7,105.47,112.16,target,4.0611,2.0
2020-12-20T12:00:00+0000,2020-12-20T12:00:00+0000,118.36,116.36,116.36,stop,-1.7698,-1.0
2020-12-20T16:00:00+0000,2020-12-20T22:00:00+0000,119.18,112.85,112.85,stop,-5.3913,-1.0
2020-12-21T22:00:00+0000,2020-12-22T05:00:00+0000,107.3,102.15,102.15,stop,-4.8796,-1.0
2020-12-23T13:00:00+0000,2020-12-23T22:00:00+0000,112.49,100.51,100.51,stop,-10.7298,-1.0
2020-12-24T02:00:00+0000,2020-12-25T11:00:00+0000,103.55,94.94,120.77,target,16.5496,2.0
2020-12-27T14:00:00+0000,2020-12-29T16:00:00+0000,133.84,121.83,121.83,stop,-9.0534,-1.0
2020-12-29T20:00:00+0000,2021-01-02T16:00:00+0000,126.28,120.1,138.64,target,9.7078,2.0
2021-01-05T07:00:00+0000,2021-01-06T04:00:00+0000,152.39,146.54,164.09,target,7.5977,2.0
2021-01-07T09:00:00+0000,2021-01-07T16:00:00+0000,167.63,162.0,178.89,target,6.6372,2.0
2021-01-08T22:00:00+0000,2021-01-10T01:00:00+0000,170.09,163.5,183.27,target,7.6688,2.0
2021-01-11T21:00:00+0000,2021-01-15T21:00:00+0000,128.67,112.55,140.96,time,9.4716,0.7624
2021-01-17T01:00:00+0000,2021-01-17T06:00:00+0000,145.4,141.14,141.14,stop,-3.0098,-1.0
2021-01-17T11:00:00+0000,2021-01-18T12:00:00+0000,141.48,136.36,151.72,target,7.1578,2.0
2021-01-20T17:00:00+0000,2021-01-21T08:00:00+0000,146.29,138.19,138.19,stop,-5.6169,-1.0
2021-01-21T18:00:00+0000,2021-01-21T22:00:00+0000,133.99,130.0,130.0,stop,-3.0578,-1.0
2021-01-23T14:00:00+0000,2021-01-24T19:00:00+0000,138.46,135.78,135.78,stop,-2.0156,-1.0
2021-01-26T11:00:00+0000,2021-01-26T12:00:00+0000,136.37,132.28,132.28,stop,-3.0792,-1.0
2021-01-26T17:00:00+0000,2021-01-27T08:00:00+0000,133.61,128.36,128.36,stop,-4.0093,-1.0
2021-01-27T16:00:00+0000,2021-01-29T00:00:00+0000,125.0,118.15,138.7,target,10.88,2.0
2021-01-30T14:00:00+0000,2021-01-31T15:00:00+0000,131.76,129.3,129.3,stop,-1.947,-1.0
2021-01-31T20:00:00+0000,2021-02-01T08:00:00+0000,128.2,125.77,133.06,target,3.711,2.0
2021-02-01T18:00:00+0000,2021-02-02T07:00:00+0000,130.59,127.36,137.05,target,4.8668,2.0
2021-02-04T07:00:00+0000,2021-02-04T08:00:00+0000,153.13,149.24,149.24,stop,-2.6203,-1.0
2021-02-05T01:00:00+0000,2021-02-05T10:00:00+0000,147.52,143.68,155.2,target,5.1261,2.0
2021-02-05T18:00:00+0000,2021-02-05T18:00:00+0000,153.21,150.56,150.56,stop,-1.8097,-1.0
2021-02-07T08:00:00+0000,2021-02-07T15:00:00+0000,153.23,149.04,149.04,stop,-2.8145,-1.0
2021-02-08T05:00:00+0000,2021-02-08T12:00:00+0000,150.59,148.01,155.75,target,3.3465,2.0
2021-02-10T22:00:00+0000,2021-02-11T13:00:00+0000,180.49,174.46,192.55,target,6.6018,2.0
2021-02-11T23:00:00+0000,2021-02-12T04:00:00+0000,186.4,180.79,180.79,stop,-3.0897,-1.0
2021-02-12T16:00:00+0000,2021-02-12T20:00:00+0000,184.26,179.04,194.7,target,5.5859,2.0
2021-02-13T13:00:00+0000,2021-02-13T16:00:00+0000,201.08,191.47,220.3,target,9.4784,2.0
2021-02-14T05:00:00+0000,2021-02-14T08:00:00+0000,219.76,214.51,230.26,target,4.6979,2.0
2021-02-14T17:00:00+0000,2021-02-15T01:00:00+0000,217.7,208.19,208.19,stop,-4.4484,-1.0
2021-02-16T02:00:00+0000,2021-02-16T18:00:00+0000,215.41,201.14,201.14,stop,-6.7046,-1.0
2021-02-17T06:00:00+0000,2021-02-17T07:00:00+0000,208.64,203.67,218.58,target,4.6842,2.0
2021-02-19T06:00:00+0000,2021-02-19T17:00:00+0000,226.33,220.5,237.99,target,5.0718,2.0
2021-02-21T09:00:00+0000,2021-02-22T03:00:00+0000,226.27,220.5,220.5,stop,-2.6301,-1.0
2021-02-23T21:00:00+0000,2021-02-24T09:00:00+0000,169.91,160.66,188.41,target,10.8081,2.0
2021-02-25T00:00:00+0000,2021-02-25T13:00:00+0000,181.42,171.9,200.46,target,10.415,2.0
2021-02-28T15:00:00+0000,2021-02-28T15:00:00+0000,160.92,155.9,155.9,stop,-3.1996,-1.0
2021-02-28T19:00:00+0000,2021-03-01T09:00:00+0000,158.79,153.01,170.35,target,7.2001,2.0
2021-03-02T23:00:00+0000,2021-03-03T02:00:00+0000,175.29,170.87,184.13,target,4.9631,2.0
2021-03-04T06:00:00+0000,2021-03-04T09:00:00+0000,188.46,183.17,183.17,stop,-2.887,-1.0
2021-03-08T14:00:00+0000,2021-03-09T02:00:00+0000,185.4,179.76,196.68,target,6.0041,2.0
2021-03-10T22:00:00+0000,2021-03-11T01:00:00+0000,203.45,196.29,196.29,stop,-3.5993,-1.0
2021-03-11T11:00:00+0000,2021-03-12T01:00:00+0000,196.15,191.34,205.77,target,4.8244,2.0
2021-03-14T19:00:00+0000,2021-03-14T23:00:00+0000,219.33,215.27,215.27,stop,-1.9311,-1.0
2021-03-18T10:00:00+0000,2021-03-18T11:00:00+0000,204.88,203.06,203.06,stop,-0.9683,-1.0
2021-03-18T16:00:00+0000,2021-03-18T19:00:00+0000,205.66,201.15,201.15,stop,-2.2729,-1.0
2021-03-20T01:00:00+0000,2021-03-21T00:00:00+0000,201.91,199.1,199.1,stop,-1.4717,-1.0
2021-03-21T14:00:00+0000,2021-03-22T00:00:00+0000,196.24,192.12,192.12,stop,-2.1795,-1.0
2021-03-22T04:00:00+0000,2021-03-22T20:00:00+0000,194.8,190.25,190.25,stop,-2.4157,-1.0
2021-03-23T13:00:00+0000,2021-03-23T20:00:00+0000,186.44,183.86,183.86,stop,-1.4638,-1.0
2021-03-24T02:00:00+0000,2021-03-24T22:00:00+0000,188.92,181.27,181.27,stop,-4.1293,-1.0
2021-03-26T01:00:00+0000,2021-03-28T04:00:00+0000,176.63,171.3,187.29,target,5.9552,2.0
2021-03-30T07:00:00+0000,2021-03-30T09:00:00+0000,192.23,190.6,195.49,target,1.6159,2.0
2021-04-02T15:00:00+0000,2021-04-03T18:00:00+0000,207.9,201.6,201.6,stop,-3.1103,-1.0
2021-04-04T03:00:00+0000,2021-04-05T17:00:00+0000,200.26,192.0,216.78,target,8.1693,2.0
2021-04-07T14:00:00+0000,2021-04-10T23:00:00+0000,226.04,210.77,256.58,target,13.4309,2.0
2021-04-16T15:00:00+0000,2021-04-16T16:00:00+0000,277.49,265.0,302.47,target,8.9221,2.0
2021-04-17T13:00:00+0000,2021-04-17T15:00:00+0000,320.1,305.3,305.3,stop,-4.7036,-1.0
2021-04-18T13:00:00+0000,2021-04-20T00:00:00+0000,260.85,246.45,246.45,stop,-5.6004,-1.0
2021-04-20T05:00:00+0000,2021-04-20T06:00:00+0000,254.38,237.5,237.5,stop,-6.7157,-1.0
2021-04-21T13:00:00+0000,2021-04-22T21:00:00+0000,265.0,251.01,251.01,stop,-5.3592,-1.0
2021-04-23T11:00:00+0000,2021-04-25T20:00:00+0000,232.94,219.04,219.04,stop,-6.0472,-1.0
2021-04-28T17:00:00+0000,2021-04-29T18:00:00+0000,254.61,250.17,250.17,stop,-1.8238,-1.0
2021-04-29T22:00:00+0000,2021-04-30T05:00:00+0000,253.6,248.66,263.48,target,3.8159,2.0
2021-05-03T15:00:00+0000,2021-05-03T16:00:00+0000,280.13,273.24,293.91,target,4.8391,2.0
2021-05-04T05:00:00+0000,2021-05-04T10:00:00+0000,284.19,268.72,315.13,target,10.8071,2.0
2021-05-06T22:00:00+0000,2021-05-09T22:00:00+0000,339.17,316.71,384.09,target,13.1641,2.0
2021-05-10T16:00:00+0000,2021-05-10T19:00:00+0000,401.35,376.31,376.31,stop,-6.3189,-1.0
