tv_seq,tv_side,tv_entry_time,tv_exit_time,tv_entry_price,tv_exit_price,tv_qty,tv_reason,py_seq,py_side,py_entry_time,py_exit_time,py_entry_price,py_exit_price,py_qty,py_reason,side_match,reason_match,entry_time_diff_min,exit_time_diff_min,entry_price_diff,exit_price_diff,qty_diff,entry_price_match,exit_price_match,qty_match,all_price_qty_match,all_core_match
11,LONG,2025-07-09 19:30:00+00:00,2025-07-10 21:15:00+00:00,111355.2,115278.3,0.152922,TP1,11,LONG,2025-07-09 19:30:00+00:00,2025-07-10 21:15:00+00:00,111355.2,115277.7524407515,0.152922,TP1,True,True,0.0,0.0,0.0,-0.5475592485017842,0.0,True,False,True,False,True
12,LONG,2025-07-09 19:30:00+00:00,2025-07-10 21:15:00+00:00,111355.2,115689.6,0.152923,TRAIL,12,LONG,2025-07-09 19:30:00+00:00,2025-07-10 21:15:00+00:00,111355.2,115689.6,0.152922,TRAIL,True,True,0.0,0.0,0.0,0.0,-1.000000000001e-06,True,True,False,False,True
13,LONG,2025-07-13 07:30:00+00:00,2025-07-13 14:15:00+00:00,117909.9,119330.7,0.212027,TP1,13,LONG,2025-07-13 07:30:00+00:00,2025-07-13 14:15:00+00:00,117909.9,119330.13092673264,0.212027,TP1,True,True,0.0,0.0,0.0,-0.569073267353815,0.0,True,False,True,False,True
14,LONG,2025-07-13 07:30:00+00:00,2025-07-13 14:15:00+00:00,117909.9,119119.6,0.212027,TRAIL,14,LONG,2025-07-13 07:30:00+00:00,2025-07-13 14:15:00+00:00,117909.9,119119.6,0.212027,TRAIL,True,True,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
15,SHORT,2025-07-14 14:45:00+00:00,2025-07-15 14:45:00+00:00,121159.5,115950.5,0.086382,TP1,15,SHORT,2025-07-14 14:45:00+00:00,2025-07-15 14:45:00+00:00,121159.5,115951.0885871158,0.086382,TP1,True,True,0.0,0.0,0.0,0.5885871157952351,0.0,True,False,True,False,True
16,SHORT,2025-07-14 14:45:00+00:00,2025-07-16 09:15:00+00:00,121159.5,119152.6,0.086382,TRAIL,16,SHORT,2025-07-14 14:45:00+00:00,2025-07-16 09:15:00+00:00,121159.5,119152.5409419228,0.086382,TRAIL,True,True,0.0,0.0,0.0,-0.05905807721137535,0.0,True,True,True,True,True
17,SHORT,2025-07-17 02:00:00+00:00,2025-07-17 21:00:00+00:00,118350.8,119897.1,0.097069,SL,17,SHORT,2025-07-17 02:00:00+00:00,2025-07-17 21:00:00+00:00,118350.8,119897.07823040988,0.097069,SL,True,True,0.0,0.0,0.0,-0.021769590122858062,0.0,True,True,True,True,True
18,SHORT,2025-07-17 02:00:00+00:00,2025-07-17 21:00:00+00:00,118350.8,119897.1,0.09707,SL,18,SHORT,2025-07-17 02:00:00+00:00,2025-07-17 21:00:00+00:00,118350.8,119897.07823040988,0.097069,SL,True,True,0.0,0.0,0.0,-0.021769590122858062,-1.000000000001e-06,True,True,False,False,True
19,SHORT,2025-07-18 08:45:00+00:00,2025-07-20 14:00:00+00:00,118636.8,118486.0,0.099108,BE,19,SHORT,2025-07-18 08:45:00+00:00,2025-07-20 14:00:00+00:00,118636.8,118485.90014325186,0.099108,BE,True,True,0.0,0.0,0.0,-0.09985674814379308,0.0,True,True,True,True,True
20,SHORT,2025-07-18 08:45:00+00:00,2025-07-20 14:00:00+00:00,118636.8,118486.0,0.099108,BE,20,SHORT,2025-07-18 08:45:00+00:00,2025-07-20 14:00:00+00:00,118636.8,118485.90014325186,0.099108,BE,True,True,0.0,0.0,0.0,-0.09985674814379308,0.0,True,True,True,True,True
21,LONG,2025-07-20 14:15:00+00:00,2025-07-20 21:00:00+00:00,118627.9,117814.0,0.210743,SL,21,LONG,2025-07-20 14:15:00+00:00,2025-07-20 21:00:00+00:00,118627.9,117814.05860238204,0.2107429999999999,SL,True,True,0.0,0.0,0.0,0.0586023820360424,-1.1102230246251565e-16,True,True,True,True,True
22,LONG,2025-07-20 14:15:00+00:00,2025-07-20 21:00:00+00:00,118627.9,117814.0,0.210744,SL,22,LONG,2025-07-20 14:15:00+00:00,2025-07-20 21:00:00+00:00,118627.9,117814.05860238204,0.2107429999999999,SL,True,True,0.0,0.0,0.0,0.0586023820360424,-1.0000000000842668e-06,True,True,False,False,True
23,SHORT,2025-07-20 22:15:00+00:00,2025-07-21 03:30:00+00:00,117229.5,118562.4,0.112628,SL,23,SHORT,2025-07-20 22:15:00+00:00,2025-07-21 03:30:00+00:00,117229.5,118562.316627249,0.1126279999999999,SL,True,True,0.0,0.0,0.0,-0.0833727509889286,-1.1102230246251565e-16,True,True,True,True,True
24,SHORT,2025-07-20 22:15:00+00:00,2025-07-21 03:30:00+00:00,117229.5,118562.4,0.112628,SL,24,SHORT,2025-07-20 22:15:00+00:00,2025-07-21 03:30:00+00:00,117229.5,118562.316627249,0.1126279999999999,SL,True,True,0.0,0.0,0.0,-0.0833727509889286,-1.1102230246251565e-16,True,True,True,True,True
25,LONG,2025-07-21 06:15:00+00:00,2025-07-21 16:15:00+00:00,118831.7,117660.7,0.17094,SL,25,LONG,2025-07-21 06:15:00+00:00,2025-07-21 16:15:00+00:00,118831.7,117660.70518281248,0.1709399999999999,SL,True,True,0.0,0.0,0.0,0.005182812485145405,-1.1102230246251565e-16,True,True,True,True,True
26,LONG,2025-07-21 06:15:00+00:00,2025-07-21 16:15:00+00:00,118831.7,117660.7,0.170941,SL,26,LONG,2025-07-21 06:15:00+00:00,2025-07-21 16:15:00+00:00,118831.7,117660.70518281248,0.1709399999999999,SL,True,True,0.0,0.0,0.0,0.005182812485145405,-1.0000000001120224e-06,True,True,False,False,True
27,LONG,2025-07-22 07:15:00+00:00,2025-07-23 03:45:00+00:00,118530.5,118682.8,0.130918,BE,27,LONG,2025-07-22 07:15:00+00:00,2025-07-23 03:45:00+00:00,118530.5,118682.81641874438,0.130918,BE,True,True,0.0,0.0,0.0,0.0164187443733681,0.0,True,True,True,True,True
28,LONG,2025-07-22 07:15:00+00:00,2025-07-23 03:45:00+00:00,118530.5,118682.8,0.130919,BE,28,LONG,2025-07-22 07:15:00+00:00,2025-07-23 03:45:00+00:00,118530.5,118682.81641874438,0.130918,BE,True,True,0.0,0.0,0.0,0.0164187443733681,-1.000000000001e-06,True,True,False,False,True
29,SHORT,2025-07-23 06:30:00+00:00,2025-07-23 15:45:00+00:00,118407.4,118313.7,0.159162,BE,29,SHORT,2025-07-23 06:30:00+00:00,2025-07-23 15:45:00+00:00,118407.4,118313.60692768426,0.159162,BE,True,True,0.0,0.0,0.0,-0.09307231573620811,0.0,True,True,True,True,True
30,SHORT,2025-07-23 06:30:00+00:00,2025-07-23 15:45:00+00:00,118407.4,118313.7,0.159163,BE,30,SHORT,2025-07-23 06:30:00+00:00,2025-07-23 15:45:00+00:00,118407.4,118313.60692768426,0.159162,BE,True,True,0.0,0.0,0.0,-0.09307231573620811,-1.000000000001e-06,True,True,False,False,True
31,LONG,2025-07-24 00:30:00+00:00,2025-07-24 05:00:00+00:00,119014.7,117774.9,0.161454,SL,31,LONG,2025-07-24 00:30:00+00:00,2025-07-24 05:00:00+00:00,119014.7,117774.95935609218,0.161454,SL,True,True,0.0,0.0,0.0,0.05935609218431637,0.0,True,True,True,True,True
32,LONG,2025-07-24 00:30:00+00:00,2025-07-24 05:00:00+00:00,119014.7,117774.9,0.161454,SL,32,LONG,2025-07-24 00:30:00+00:00,2025-07-24 05:00:00+00:00,119014.7,117774.95935609218,0.161454,SL,True,True,0.0,0.0,0.0,0.05935609218431637,0.0,True,True,True,True,True
33,LONG,2025-07-24 15:00:00+00:00,2025-07-25 00:30:00+00:00,119240.3,117805.4,0.139487,SL,33,LONG,2025-07-24 15:00:00+00:00,2025-07-25 00:30:00+00:00,119240.3,117805.48112623351,0.139487,SL,True,True,0.0,0.0,0.0,0.08112623351917136,0.0,True,True,True,True,True
34,LONG,2025-07-24 15:00:00+00:00,2025-07-25 00:30:00+00:00,119240.3,117805.4,0.139488,SL,34,LONG,2025-07-24 15:00:00+00:00,2025-07-25 00:30:00+00:00,119240.3,117805.48112623351,0.139487,SL,True,True,0.0,0.0,0.0,0.08112623351917136,-1.000000000001e-06,True,True,False,False,True
35,SHORT,2025-07-25 01:15:00+00:00,2025-07-25 11:15:00+00:00,117405.0,116658.7,0.150761,TRAIL,35,SHORT,2025-07-25 01:15:00+00:00,2025-07-25 11:15:00+00:00,117405.0,116658.69392352928,0.150761,TRAIL,True,True,0.0,0.0,0.0,-0.0060764707159250975,0.0,True,True,True,True,True
36,SHORT,2025-07-25 01:15:00+00:00,2025-07-25 11:15:00+00:00,117405.0,116658.7,0.150762,TRAIL,36,SHORT,2025-07-25 01:15:00+00:00,2025-07-25 11:15:00+00:00,117405.0,116658.69392352928,0.150761,TRAIL,True,True,0.0,0.0,0.0,-0.0060764707159250975,-1.000000000001e-06,True,True,False,False,True
37,LONG,2025-07-25 20:30:00+00:00,2025-07-29 15:30:00+00:00,117219.0,117355.7,0.145816,BE,37,LONG,2025-07-25 20:30:00+00:00,2025-07-29 15:30:00+00:00,117219.0,117355.708828481,0.145816,BE,True,True,0.0,0.0,0.0,0.00882848100445699,0.0,True,True,True,True,True
38,LONG,2025-07-25 20:30:00+00:00,2025-07-29 15:30:00+00:00,117219.0,117355.7,0.145816,BE,38,LONG,2025-07-25 20:30:00+00:00,2025-07-29 15:30:00+00:00,117219.0,117355.708828481,0.145816,BE,True,True,0.0,0.0,0.0,0.00882848100445699,0.0,True,True,True,True,True
39,SHORT,2025-07-30 19:00:00+00:00,2025-07-31 00:00:00+00:00,116224.4,117876.2,0.090867,SL,39,SHORT,2025-07-30 19:00:00+00:00,2025-07-31 00:00:00+00:00,116224.4,117876.15596310156,0.0908669999999999,SL,True,True,0.0,0.0,0.0,-0.04403689844184555,-9.71445146547012e-17,True,True,True,True,True
40,SHORT,2025-07-30 19:00:00+00:00,2025-07-31 00:00:00+00:00,116224.4,117876.2,0.090867,SL,40,SHORT,2025-07-30 19:00:00+00:00,2025-07-31 00:00:00+00:00,116224.4,117876.15596310156,0.0908669999999999,SL,True,True,0.0,0.0,0.0,-0.04403689844184555,-9.71445146547012e-17,True,True,True,True,True
41,LONG,2025-07-31 00:45:00+00:00,2025-07-31 19:00:00+00:00,118369.0,117348.8,0.196237,SL,41,LONG,2025-07-31 00:45:00+00:00,2025-07-31 19:00:00+00:00,118369.0,117348.82882164234,0.196237,SL,True,True,0.0,0.0,0.0,0.028821642335969955,0.0,True,True,True,True,True
42,LONG,2025-07-31 00:45:00+00:00,2025-07-31 19:00:00+00:00,118369.0,117348.8,0.196238,SL,42,LONG,2025-07-31 00:45:00+00:00,2025-07-31 19:00:00+00:00,118369.0,117348.82882164234,0.196237,SL,True,True,0.0,0.0,0.0,0.028821642335969955,-1.000000000001e-06,True,True,False,False,True
43,LONG,2025-08-03 03:15:00+00:00,2025-08-05 12:30:00+00:00,113470.3,113576.7,0.187131,BE,43,LONG,2025-08-03 03:15:00+00:00,2025-08-05 12:30:00+00:00,113470.3,113576.72679524556,0.187131,BE,True,True,0.0,0.0,0.0,0.026795245561515912,0.0,True,True,True,True,True
44,LONG,2025-08-03 03:15:00+00:00,2025-08-05 12:30:00+00:00,113470.3,113576.7,0.187131,BE,44,LONG,2025-08-03 03:15:00+00:00,2025-08-05 12:30:00+00:00,113470.3,113576.72679524556,0.187131,BE,True,True,0.0,0.0,0.0,0.026795245561515912,0.0,True,True,True,True,True
45,SHORT,2025-08-05 14:15:00+00:00,2025-08-06 14:45:00+00:00,113211.2,114638.9,0.105143,SL,45,SHORT,2025-08-05 14:15:00+00:00,2025-08-06 14:45:00+00:00,113211.2,114638.82777809966,0.105143,SL,True,True,0.0,0.0,0.0,-0.07222190033644438,0.0,True,True,True,True,True
46,SHORT,2025-08-05 14:15:00+00:00,2025-08-06 14:45:00+00:00,113211.2,114638.9,0.105143,SL,46,SHORT,2025-08-05 14:15:00+00:00,2025-08-06 14:45:00+00:00,113211.2,114638.82777809966,0.105143,SL,True,True,0.0,0.0,0.0,-0.07222190033644438,0.0,True,True,True,True,True
47,SHORT,2025-08-07 05:00:00+00:00,2025-08-07 08:00:00+00:00,114308.5,114913.3,0.218705,SL,47,SHORT,2025-08-07 05:00:00+00:00,2025-08-07 08:00:00+00:00,114308.5,114913.25451944117,0.2187049999999999,SL,True,True,0.0,0.0,0.0,-0.04548055883788038,-1.1102230246251565e-16,True,True,True,True,True
48,SHORT,2025-08-07 05:00:00+00:00,2025-08-07 08:00:00+00:00,114308.5,114913.3,0.218705,SL,48,SHORT,2025-08-07 05:00:00+00:00,2025-08-07 08:00:00+00:00,114308.5,114913.25451944117,0.2187049999999999,SL,True,True,0.0,0.0,0.0,-0.04548055883788038,-1.1102230246251565e-16,True,True,True,True,True
49,LONG,2025-08-07 10:00:00+00:00,2025-08-08 15:00:00+00:00,115452.9,116151.5,0.216539,TRAIL,49,LONG,2025-08-07 10:00:00+00:00,2025-08-08 15:00:00+00:00,115452.9,116151.5615230298,0.2165389999999999,TRAIL,True,True,0.0,0.0,0.0,0.06152302979899105,-1.1102230246251565e-16,True,True,True,True,True
50,LONG,2025-08-07 10:00:00+00:00,2025-08-08 15:00:00+00:00,115452.9,116151.5,0.216539,TRAIL,50,LONG,2025-08-07 10:00:00+00:00,2025-08-08 15:00:00+00:00,115452.9,116151.5615230298,0.2165389999999999,TRAIL,True,True,0.0,0.0,0.0,0.06152302979899105,-1.1102230246251565e-16,True,True,True,True,True
51,SHORT,2025-08-08 15:15:00+00:00,2025-08-09 09:00:00+00:00,116230.3,117218.6,0.151937,SL,51,SHORT,2025-08-08 15:15:00+00:00,2025-08-09 09:00:00+00:00,116230.3,117218.54546931243,0.151937,SL,True,True,0.0,0.0,0.0,-0.05453068757196888,0.0,True,True,True,True,True
52,SHORT,2025-08-08 15:15:00+00:00,2025-08-09 09:00:00+00:00,116230.3,117218.6,0.151938,SL,52,SHORT,2025-08-08 15:15:00+00:00,2025-08-09 09:00:00+00:00,116230.3,117218.54546931243,0.151937,SL,True,True,0.0,0.0,0.0,-0.05453068757196888,-1.000000000001e-06,True,True,False,False,True
53,LONG,2025-08-10 03:00:00+00:00,2025-08-10 05:15:00+00:00,117875.7,117951.6,0.212088,BE,53,LONG,2025-08-10 03:00:00+00:00,2025-08-10 05:15:00+00:00,117875.7,117951.67652450704,0.212088,BE,True,True,0.0,0.0,0.0,0.07652450703608338,0.0,True,True,True,True,True
54,LONG,2025-08-10 03:00:00+00:00,2025-08-10 05:15:00+00:00,117875.7,117951.6,0.212089,BE,54,LONG,2025-08-10 03:00:00+00:00,2025-08-10 05:15:00+00:00,117875.7,117951.67652450704,0.212088,BE,True,True,0.0,0.0,0.0,0.07652450703608338,-1.000000000001e-06,True,True,False,False,True
55,SHORT,2025-08-11 20:00:00+00:00,2025-08-12 16:00:00+00:00,118682.0,120160.4,0.101535,SL,55,SHORT,2025-08-11 20:00:00+00:00,2025-08-12 16:00:00+00:00,118682.0,120160.32019483414,0.101535,SL,True,True,0.0,0.0,0.0,-0.07980516584939323,0.0,True,True,True,True,True
56,SHORT,2025-08-11 20:00:00+00:00,2025-08-12 16:00:00+00:00,118682.0,120160.4,0.101535,SL,56,SHORT,2025-08-11 20:00:00+00:00,2025-08-12 16:00:00+00:00,118682.0,120160.32019483414,0.101535,SL,True,True,0.0,0.0,0.0,-0.07980516584939323,0.0,True,True,True,True,True
57,LONG,2025-08-13 10:15:00+00:00,2025-08-13 15:15:00+00:00,120353.5,120455.7,0.194679,BE,57,LONG,2025-08-13 10:15:00+00:00,2025-08-13 15:15:00+00:00,120353.5,120455.78274998083,0.194679,BE,True,True,0.0,0.0,0.0,0.08274998083652463,0.0,True,True,True,True,True
58,LONG,2025-08-13 10:15:00+00:00,2025-08-13 15:15:00+00:00,120353.5,120455.7,0.19468,BE,58,LONG,2025-08-13 10:15:00+00:00,2025-08-13 15:15:00+00:00,120353.5,120455.78274998083,0.194679,BE,True,True,0.0,0.0,0.0,0.08274998083652463,-1.000000000001e-06,True,True,False,False,True
59,SHORT,2025-08-14 06:15:00+00:00,2025-08-14 12:30:00+00:00,121611.9,119479.0,0.211059,TRAIL,59,SHORT,2025-08-14 06:15:00+00:00,2025-08-14 12:30:00+00:00,121611.9,119479.0,0.211058,TRAIL,True,True,0.0,0.0,0.0,0.0,-1.000000000001e-06,True,True,False,False,True
60,LONG,2025-08-17 04:30:00+00:00,2025-08-17 16:45:00+00:00,117736.2,117777.0,0.21234,BE,60,LONG,2025-08-17 04:30:00+00:00,2025-08-17 16:45:00+00:00,117736.2,117777.05422497782,0.21234,BE,True,True,0.0,0.0,0.0,0.054224977822741494,0.0,True,True,True,True,True
61,LONG,2025-08-17 04:30:00+00:00,2025-08-17 16:45:00+00:00,117736.2,117777.0,0.21234,BE,61,LONG,2025-08-17 04:30:00+00:00,2025-08-17 16:45:00+00:00,117736.2,117777.05422497782,0.21234,BE,True,True,0.0,0.0,0.0,0.054224977822741494,0.0,True,True,True,True,True
62,SHORT,2025-08-17 17:00:00+00:00,2025-08-18 02:15:00+00:00,117695.8,115760.1,0.212411,TP1,62,SHORT,2025-08-17 17:00:00+00:00,2025-08-18 02:15:00+00:00,117695.8,115760.67252066752,0.212411,TP1,True,True,0.0,0.0,0.0,0.5725206675124355,0.0,True,False,True,False,True
63,SHORT,2025-08-17 17:00:00+00:00,2025-08-18 15:45:00+00:00,117695.8,115897.3,0.212411,TRAIL,63,SHORT,2025-08-17 17:00:00+00:00,2025-08-18 15:45:00+00:00,117695.8,115897.25165288831,0.212411,TRAIL,True,True,0.0,0.0,0.0,-0.04834711168950889,0.0,True,True,True,True,True
64,LONG,2025-08-18 16:00:00+00:00,2025-08-19 04:00:00+00:00,116023.8,114692.1,0.150307,SL,64,LONG,2025-08-18 16:00:00+00:00,2025-08-19 04:00:00+00:00,116023.8,114692.1959413552,0.150307,SL,True,True,0.0,0.0,0.0,0.09594135519000702,0.0,True,True,True,True,True
65,LONG,2025-08-18 16:00:00+00:00,2025-08-19 04:00:00+00:00,116023.8,114692.1,0.150308,SL,65,LONG,2025-08-18 16:00:00+00:00,2025-08-19 04:00:00+00:00,116023.8,114692.1959413552,0.150307,SL,True,True,0.0,0.0,0.0,0.09594135519000702,-1.000000000001e-06,True,True,False,False,True
66,LONG,2025-08-20 16:15:00+00:00,2025-08-21 16:45:00+00:00,114217.0,112428.2,0.111871,SL,66,LONG,2025-08-20 16:15:00+00:00,2025-08-21 16:45:00+00:00,114217.0,112428.23186960524,0.111871,SL,True,True,0.0,0.0,0.0,0.03186960524180904,0.0,True,True,True,True,True
67,LONG,2025-08-20 16:15:00+00:00,2025-08-21 16:45:00+00:00,114217.0,112428.2,0.111871,SL,67,LONG,2025-08-20 16:15:00+00:00,2025-08-21 16:45:00+00:00,114217.0,112428.23186960524,0.111871,SL,True,True,0.0,0.0,0.0,0.03186960524180904,0.0,True,True,True,True,True
68,LONG,2025-08-22 14:15:00+00:00,2025-08-23 11:45:00+00:00,115136.5,115350.6,0.093216,BE,68,LONG,2025-08-22 14:15:00+00:00,2025-08-23 11:45:00+00:00,115136.5,115350.60389003051,0.093216,BE,True,True,0.0,0.0,0.0,0.0038900305080460384,0.0,True,True,True,True,True
69,LONG,2025-08-22 14:15:00+00:00,2025-08-23 11:45:00+00:00,115136.5,115350.6,0.093217,BE,69,LONG,2025-08-22 14:15:00+00:00,2025-08-23 11:45:00+00:00,115136.5,115350.60389003051,0.093216,BE,True,True,0.0,0.0,0.0,0.0038900305080460384,-1.000000000001e-06,True,True,False,False,True
70,LONG,2025-08-24 02:15:00+00:00,2025-08-24 06:00:00+00:00,115489.4,114895.0,0.216471,SL,70,LONG,2025-08-24 02:15:00+00:00,2025-08-24 06:00:00+00:00,115489.4,114895.09825809915,0.216471,SL,True,True,0.0,0.0,0.0,0.09825809915491845,0.0,True,True,True,True,True
71,LONG,2025-08-24 02:15:00+00:00,2025-08-24 06:00:00+00:00,115489.4,114895.0,0.216471,SL,71,LONG,2025-08-24 02:15:00+00:00,2025-08-24 06:00:00+00:00,115489.4,114895.09825809915,0.216471,SL,True,True,0.0,0.0,0.0,0.09825809915491845,0.0,True,True,True,True,True
72,SHORT,2025-08-24 06:45:00+00:00,2025-08-24 18:15:00+00:00,114834.8,114775.4,0.217703,BE,72,SHORT,2025-08-24 06:45:00+00:00,2025-08-24 18:15:00+00:00,114834.8,114775.3448727795,0.2177029999999999,BE,True,True,0.0,0.0,0.0,-0.055127220490248874,-1.1102230246251565e-16,True,True,True,True,True
73,SHORT,2025-08-24 06:45:00+00:00,2025-08-24 18:15:00+00:00,114834.8,114775.4,0.217703,BE,73,SHORT,2025-08-24 06:45:00+00:00,2025-08-24 18:15:00+00:00,114834.8,114775.3448727795,0.2177029999999999,BE,True,True,0.0,0.0,0.0,-0.055127220490248874,-1.1102230246251565e-16,True,True,True,True,True
74,LONG,2025-08-25 16:30:00+00:00,2025-08-25 19:45:00+00:00,112651.9,110994.5,0.120749,SL,74,LONG,2025-08-25 16:30:00+00:00,2025-08-25 19:45:00+00:00,112651.9,110994.57864634616,0.120749,SL,True,True,0.0,0.0,0.0,0.07864634615543764,0.0,True,True,True,True,True
75,LONG,2025-08-25 16:30:00+00:00,2025-08-25 19:45:00+00:00,112651.9,110994.5,0.12075,SL,75,LONG,2025-08-25 16:30:00+00:00,2025-08-25 19:45:00+00:00,112651.9,110994.57864634616,0.120749,SL,True,True,0.0,0.0,0.0,0.07864634615543764,-1.000000000001e-06,True,True,False,False,True
76,SHORT,2025-08-25 20:00:00+00:00,2025-08-26 23:00:00+00:00,110000.3,111939.8,0.077382,SL,76,SHORT,2025-08-25 20:00:00+00:00,2025-08-26 23:00:00+00:00,110000.3,111939.72741490915,0.0773819999999999,SL,True,True,0.0,0.0,0.0,-0.07258509084931575,-1.1102230246251565e-16,True,True,True,True,True
77,SHORT,2025-08-25 20:00:00+00:00,2025-08-26 23:00:00+00:00,110000.3,111939.8,0.077382,SL,77,SHORT,2025-08-25 20:00:00+00:00,2025-08-26 23:00:00+00:00,110000.3,111939.72741490915,0.0773819999999999,SL,True,True,0.0,0.0,0.0,-0.07258509084931575,-1.1102230246251565e-16,True,True,True,True,True
78,SHORT,2025-08-27 08:45:00+00:00,2025-08-27 13:30:00+00:00,110704.7,111615.6,0.164866,SL,78,SHORT,2025-08-27 08:45:00+00:00,2025-08-27 13:30:00+00:00,110704.7,111615.52895662557,0.1648659999999999,SL,True,True,0.0,0.0,0.0,-0.07104337443888653,-1.1102230246251565e-16,True,True,True,True,True
79,SHORT,2025-08-27 08:45:00+00:00,2025-08-27 13:30:00+00:00,110704.7,111615.6,0.164866,SL,79,SHORT,2025-08-27 08:45:00+00:00,2025-08-27 13:30:00+00:00,110704.7,111615.52895662557,0.1648659999999999,SL,True,True,0.0,0.0,0.0,-0.07104337443888653,-1.1102230246251565e-16,True,True,True,True,True
80,LONG,2025-08-27 14:15:00+00:00,2025-08-28 00:30:00+00:00,112141.7,110833.0,0.152951,SL,80,LONG,2025-08-27 14:15:00+00:00,2025-08-28 00:30:00+00:00,112141.7,110833.09557085976,0.152951,SL,True,True,0.0,0.0,0.0,0.09557085976121016,0.0,True,True,True,True,True
81,LONG,2025-08-27 14:15:00+00:00,2025-08-28 00:30:00+00:00,112141.7,110833.0,0.152951,SL,81,LONG,2025-08-27 14:15:00+00:00,2025-08-28 00:30:00+00:00,112141.7,110833.09557085976,0.152951,SL,True,True,0.0,0.0,0.0,0.09557085976121016,0.0,True,True,True,True,True
82,LONG,2025-08-28 04:45:00+00:00,2025-08-29 01:15:00+00:00,112931.7,111781.2,0.173993,SL,82,LONG,2025-08-28 04:45:00+00:00,2025-08-29 01:15:00+00:00,112931.7,111781.23251553896,0.1739929999999999,SL,True,True,0.0,0.0,0.0,0.032515538958250545,-1.1102230246251565e-16,True,True,True,True,True
83,LONG,2025-08-28 04:45:00+00:00,2025-08-29 01:15:00+00:00,112931.7,111781.2,0.173994,SL,83,LONG,2025-08-28 04:45:00+00:00,2025-08-29 01:15:00+00:00,112931.7,111781.23251553896,0.1739929999999999,SL,True,True,0.0,0.0,0.0,0.032515538958250545,-1.0000000001120224e-06,True,True,False,False,True
