time,open,high,low,close
1717691400,519.72119844,519.75041049,519.25380575,519.4680274
1717692000,519.44855271,519.59461292,519.2440684,519.44855271
1717692600,519.45829005,519.57513823,519.28301779,519.44855271
1717693200,519.41934066,519.81857192,519.29275514,519.55566353
1717693800,519.56540088,519.96463214,519.55566353,519.88673335
1717694400,519.90620805,520.23727787,519.78935988,520.11069235
1717695000,520.11069235,520.41255013,520.08148031,520.35412605
1717695600,520.35412605,520.35412605,519.96950081,520.03279357
1717696200,520.03279357,520.39307544,519.99384418,520.14964174
1717696800,520.16911644,520.23727787,518.88378654,518.89352388
1717697400,518.90326123,519.70172375,518.68903958,519.56540088
1717698000,519.58487557,519.74067314,519.38039127,519.63356231
1717698600,519.63356231,519.87699601,519.38039127,519.6725117
1717699200,519.68224905,520.14964174,519.68224905,520.100955
1717699800,520.100955,520.52939831,520.09121766,520.37360074
1717700400,520.36873207,520.55861035,520.22754053,520.548873
1717701000,520.55374167,520.58782239,520.09121766,520.29570196
1717701600,520.25675257,520.50992361,519.97436948,520.45149952
1717702200,520.46123687,520.48071157,520.06200561,520.23727787
1717702800,520.21780318,520.57808504,519.97436948,520.40281278
1717703400,520.39307544,520.62677178,520.15937909,520.57808504
1717767000,519.64329966,519.64329966,518.55271671,518.8350998
1717767600,518.80588775,519.85752131,518.76693836,519.84778396
1717768200,519.84778396,520.27622726,519.62382497,520.03279357
1717768800,520.02305622,520.324914,519.84778396,520.23727787
1717769400,520.21780318,520.59755974,519.9159454,520.57808504
1717770000,520.5683477,520.72414526,520.31517665,520.61703443
1717770600,520.58782239,521.46418369,520.35412605,521.4057596
1717771200,521.35707286,522.30159559,521.35707286,522.08737394
1717771800,522.0776366,522.0776366,521.11363917,521.24996204
1717772400,521.27917408,521.27917408,520.05226827,520.31517665
1717773000,520.31517665,520.55861035,519.93542009,520.25675257
1717773600,520.26648992,520.96757895,520.14964174,520.90915487
1717774200,520.91889221,521.36681021,520.68519587,520.84099343
1717774800,520.86046813,521.06495243,520.63650913,520.98705365
1717775400,520.996791,521.22074999,520.83125609,521.09416447
1717776000,521.15258856,521.32786082,520.80204404,521.25969939
1717776600,521.29864878,521.54208247,521.2012753,521.53234512
1717777200,521.53234512,521.86341495,521.43497165,521.82446556
1717777800,521.8342029,522.13606068,521.38628491,521.46418369
1717778400,521.47392104,521.52260778,520.87994282,521.19153795
1717779000,521.1818006,522.31133294,521.1818006,522.2626462
1717779600,522.25290886,522.27238355,521.69788003,521.88288964
1717780200,521.89262699,522.23343416,521.69788003,522.22369681
1717780800,522.18474742,522.79820033,521.97052577,522.0776366
1717781400,522.11658599,522.33080764,521.84394025,522.0581619
1717782000,522.04842455,522.12632334,521.74656677,521.99973781
1717782600,522.03868721,522.30159559,521.80499086,521.80985953
1717783200,521.80499086,521.81472821,519.98410683,520.26648992
1717783800,520.29570196,520.35412605,519.47776475,519.8964707
1717784400,519.88673335,520.91889221,519.83804662,520.64624648
1717785000,520.65598383,520.88968017,520.49044891,520.86046813
1717785600,520.83125609,521.37654756,520.81178139,521.17206326
1717786200,521.15258856,521.28891143,520.82151874,521.04547774
1717786800,521.03574039,521.33759817,520.55861035,520.61703443
1717787400,520.63650913,520.86046813,519.88673335,520.1399044
1717788000,520.13016705,520.82151874,519.76988518,520.68519587
1717788600,520.69493322,520.82151874,520.24214655,520.33465135
1717789200,520.37360074,520.59755974,519.94515744,520.04739959
1717789800,520.04253092,520.45149952,519.70172375,519.94515744
1718026200,519.19538166,519.2635431,518.74746367,518.87404919
1718026800,518.90326123,519.02984675,518.57219141,518.75720102
1718027400,518.76693836,519.20511901,518.67930223,519.08827084
1718028000,519.08827084,519.57513823,519.02984675,519.50697679
1718028600,519.55566353,519.58487557,519.14669493,519.28301779
1718029200,519.33170453,519.61408762,519.33170453,519.57513823
1718029800,519.57513823,519.70172375,519.41934066,519.61408762
1718030400,519.61408762,519.82830927,519.42907801,519.6919864
1718031000,519.68224905,519.87699601,519.62382497,519.72119844
1718031600,519.73093579,520.06200561,519.71146109,520.06200561
1718032200,520.04253092,520.04253092,519.76988518,519.92568275
1718032800,519.92568275,520.3443887,519.92568275,520.3443887
1718033400,520.35412605,520.62677178,520.29570196,520.48071157
1718034000,520.46123687,520.63650913,520.38820676,520.51966096
1718034600,520.55861035,520.98705365,520.45149952,520.5683477
1718035200,520.57808504,520.73388261,520.51966096,520.62677178
1718035800,520.64624648,521.08442713,520.62190311,520.87994282
1718036400,520.8653368,520.98705365,520.66572117,520.82151874
1718037000,520.82151874,520.87020548,520.59755974,520.80204404
1718037600,520.81178139,521.01626569,520.66572117,520.76309465
1718038200,520.76309465,520.92862956,520.7533573,520.80204404
1718038800,520.80691272,520.82151874,520.31517665,520.548873
1718039400,520.53913565,520.61703443,520.2324092,520.47097422
1718040000,520.47584289,520.63650913,520.25675257,520.27622726
1718040600,520.27622726,520.47097422,520.19832848,520.28596461
1718041200,520.27622726,521.65893064,520.27622726,521.46418369
1718041800,521.48365838,521.57129451,521.12337652,521.24022469
1718042400,521.24996204,521.50313308,520.93836691,521.06495243
1718043000,521.06495243,521.23048734,520.59755974,520.67545852
1718043600,520.64624648,520.87994282,520.36386339,520.46123687
1718044200,520.44176218,521.05521508,520.25675257,520.87020548
1718044800,520.88968017,521.17206326,520.83125609,521.08442713
1718045400,521.08442713,521.19153795,520.89941752,520.95784161
1718046000,520.85073078,521.38628491,520.85073078,521.10390182
1718046600,521.10390182,521.92183903,521.04547774,521.43497165
1718047200,521.47392104,521.76604147,521.19153795,521.52260778
1718047800,521.53234512,521.53234512,521.02600304,521.05521508
1718048400,521.06495243,521.48365838,520.83125609,520.83125609
1718049000,520.83125609,521.6491933,520.65598383,521.59076921
1718112600,520.06200561,520.07174296,519.36091658,519.39986597
1718113200,519.40960331,519.48652836,518.07558667,518.17296015
1718113800,518.1632228,518.77667571,518.06584933,518.76693836
1718114400,518.76693836,519.20511901,518.6111408,519.07853349
1718115000,519.07366482,519.52645149,519.07366482,519.33170453
1718115600,519.35117923,519.78935988,519.30249249,519.68224905
1718116200,519.70172375,519.90620805,519.58487557,519.90620805
1718116800,519.8964707,520.35412605,519.84778396,520.23727787
1718117400,520.24701522,520.66572117,520.16911644,520.64624648
1718118000,520.66572117,520.69493322,520.100955,520.17885379
1718118600,520.16911644,520.3443887,519.95489479,520.29570196
1718119200,520.324914,520.47097422,520.27622726,520.37360074
1718119800,520.41255013,520.72414526,520.26648992,520.324914
1718120400,520.324914,520.324914,519.73093579,519.8964707
1718121000,519.88673335,520.05226827,519.65303701,519.81857192
1718121600,519.79909722,519.96463214,519.64329966,519.86725866
1718122200,519.88673335,520.04253092,519.74067314,519.77962253
1718122800,519.78935988,519.90620805,519.53618884,519.82830927
1718123400,519.81857192,520.100955,519.75041049,519.97436948
1718124000,519.96463214,520.23727787,519.93542009,520.01331887
1718124600,520.00358153,520.16911644,519.9159454,520.07174296
1718125200,520.09121766,520.74361996,519.6919864,520.40281278
1718125800,520.38333809,520.76309465,520.36386339,520.41255013
1718126400,520.45149952,520.46610554,519.87699601,520.21780318
1718127000,520.20806583,520.72414526,520.17885379,520.68519587
1718127600,520.68519587,520.74361996,520.40281278,520.69493322
1718128200,520.70467056,521.1818006,520.65598383,521.14285121
1718128800,521.13311387,521.47392104,520.89941752,520.96757895
1718129400,520.93836691,521.72709208,520.91889221,521.56155717
1718130000,521.57616319,522.14579803,521.57129451,522.11658599
1718130600,522.12632334,522.53529194,521.87315229,522.10684864
1718131200,522.08737394,522.47686785,521.88288964,522.17501007
1718131800,522.18474742,522.34054499,521.80499086,522.11658599
1718132400,522.11658599,522.46713051,522.0581619,522.13606068
1718133000,522.13606068,522.17501007,521.80499086,521.90236434
1718133600,521.88288964,522.08737394,521.73682943,521.79525351
1718134200,521.78551616,522.20422212,521.6102439,522.01921251
1718134800,522.02894986,522.17501007,521.59076921,521.61998125
1718135400,521.61998125,522.90531115,521.56155717,522.83714972
1718199000,527.40396581,527.58897542,527.00473455,527.55976338
1718199600,527.54028868,528.62113428,527.45265255,528.59192224
1718200200,528.58218489,528.69903306,528.1147922,528.42638732
1718200800,528.42638732,528.71850776,528.2998018,528.43612467
1718201400,528.43612467,529.20537514,528.3192765,529.08852697
1718202000,529.09826432,529.64355579,528.98141615,529.64355579
1718202600,529.63381845,529.67276784,529.1956378,529.29301127
1718203200,529.31248597,529.37091006,528.66008367,529.24432454
1718203800,529.23458719,529.2433508,528.57244754,528.82561858
1718204400,528.83535593,529.03010288,528.70877041,528.99115349
1718205000,528.98141615,528.99115349,528.30953915,528.82561858
1718205600,528.83535593,529.11773901,528.71850776,528.9522041
1718206200,528.9522041,528.98141615,528.60165958,528.69903306
1718206800,528.68929571,528.88404267,528.41664998,528.59192224
1718207400,528.57244754,528.83535593,528.2998018,528.73798245
1718208000,528.71850776,528.86456797,528.44586202,528.7477198
1718208600,528.73798245,528.79640654,528.40691263,528.55297285
1718209200,528.53349815,528.66982102,528.24624639,528.24624639
1718209800,528.27058976,528.49454876,528.17321628,528.26085241
1718210400,528.27058976,528.68929571,528.24137772,528.53349815
1718211000,528.53349815,528.55297285,528.2998018,528.5432355
1718211600,528.56271019,528.79640654,528.48481141,528.68929571
1718212200,528.69903306,528.93272941,528.60165958,528.81588123
1718212800,528.83535593,529.09826432,528.66008367,528.66008367
1718213400,528.66008367,528.66982102,527.92978259,528.41664998
1718214000,528.40691263,528.49454876,528.01741872,528.20242833
1718214600,528.18295363,528.48481141,528.00768137,528.30953915
1718215200,528.26085241,528.43612467,526.5860286,527.67661155
1718215800,527.71556094,528.50428611,527.45265255,528.27058976
1718216400,528.25111507,528.58218489,527.99794402,528.41664998
1718217000,528.43612467,528.81588123,527.4429152,528.71850776
1718217600,528.71850776,528.73798245,527.2189562,527.4623899
1718218200,527.42344051,528.47507406,526.97552251,528.30953915
1718218800,528.22190302,529.03010288,528.17321628,528.73798245
1718219400,528.66982102,529.6240811,528.47507406,529.53644497
1718220000,529.53644497,529.8285654,526.53734186,526.77103821
1718220600,526.80025025,527.56950072,526.27443347,526.52273584
1718221200,526.46918043,527.55002603,526.13811061,527.26764294
1718221800,527.29685499,528.14400424,526.74182617,527.08263334
1718285400,528.88404267,528.92299206,528.1147922,528.56271019
1718286000,528.59192224,528.70877041,527.91030789,528.23164037
1718286600,528.23164037,528.40691263,527.51107664,527.75451033
1718287200,527.76424768,528.03689342,527.47212725,527.86162116
1718287800,527.84214646,527.84214646,527.0144719,527.0339466
1718288400,527.06315864,527.26764294,526.24035276,526.81972495
1718289000,526.81972495,527.14105742,526.32312021,527.05342129
1718289600,527.06315864,527.12158273,526.33285756,526.80025025
1718290200,526.77103821,526.92683577,526.35720093,526.35720093
1718290800,526.35233226,526.8294623,526.05047448,526.71261412
1718291400,526.71261412,526.90736108,526.20627204,526.42049369
1718292000,526.43023104,526.98525986,526.26469613,526.97552251
1718292600,526.96578516,527.35527907,526.90736108,527.11184538
1718293200,527.10210803,527.41370316,527.10210803,527.28711764
1718293800,527.26764294,527.33580438,526.94631047,526.98525986
1718294400,526.98525986,526.99499721,526.25495878,526.41075634
1718295000,526.39128165,526.67366473,525.91415161,526.07968652
1718295600,526.12837326,526.33285756,525.47597096,525.56360709
1718296200,525.55386974,526.47891778,525.41754687,526.34259491
1718296800,526.3620696,526.67366473,525.99205039,526.14784795
1718297400,526.12837326,526.73208882,526.08942387,526.53734186
1718298000,526.52760451,527.18974416,526.39128165,527.05342129
1718298600,527.06315864,527.36501642,527.04368395,527.19948151
1718299200,527.18974416,527.72529829,527.09237068,527.49160194
1718299800,527.51107664,527.59871277,526.97552251,527.26764294
1718300400,527.28711764,527.65713685,527.28711764,527.51107664
1718301000,527.55002603,527.71556094,527.37475377,527.43317786
1718301600,527.45265255,527.90057055,527.04368395,527.84214646
1718302200,527.81293442,527.93951994,527.56950072,527.74477298
1718302800,527.76424768,527.96873198,527.74477298,527.84214646
1718303400,527.84214646,528.08558015,527.74477298,527.80319707
1718304000,527.79345972,528.17321628,527.77398503,527.99794402
1718304600,527.99794402,528.3192765,527.92978259,528.24137772
1718305200,528.25111507,528.78666919,528.08558015,528.59192224
1718305800,528.59192224,528.64060898,527.99794402,528.44586202
1718306400,528.44586202,528.64060898,528.25111507,528.25111507
1718307000,528.26085241,528.39717528,527.94925729,528.37770059
1718307600,528.39717528,528.64060898,528.36796324,528.46533672
1718308200,528.5237608,529.04957758,528.08558015,528.16347894
1718371800,526.67366473,527.31632968,526.47891778,527.31632968
1718372400,527.31146101,527.39422846,526.99499721,527.19948151
1718373000,527.20921886,527.33580438,526.89762373,527.29685499
1718373600,527.08263334,527.2579056,526.06021182,526.18679734
1718374200,526.17706,526.67366473,525.77782874,526.61524064
1718374800,526.59576595,527.0144719,526.48865512,526.66392738
1718375400,526.67366473,526.73208882,525.68045526,525.76809139
1718376000,525.75835404,526.67366473,525.7486167,526.52760451
1718376600,526.50812982,527.06315864,526.45944308,527.0144719
1718377200,526.99499721,527.17026947,526.50812982,526.55681656
1718377800,526.55681656,527.18974416,526.54707921,527.11184538
1718378400,527.11184538,527.42344051,526.92683577,527.20921886
1718379000,527.22869355,527.55976338,527.09237068,527.14105742
1718379600,527.13132008,527.20921886,526.23548408,526.30364552
1718380200,526.30364552,527.20921886,526.08942387,527.18974416
1718380800,527.19948151,527.2579056,526.85867434,527.18974416
1718381400,527.18974416,527.61818746,526.96578516,527.09237068
1718382000,527.09237068,527.31632968,526.87814903,526.90736108
1718382600,526.89762373,527.4623899,526.73208882,527.4623899
1718383200,527.48186459,527.55976338,527.17026947,527.42344051
1718383800,527.4429152,527.67661155,527.18000681,527.55002603
1718384400,527.57923807,527.94925729,527.47212725,527.85188381
1718385000,527.86162116,528.16347894,527.72529829,527.81293442
1718385600,527.82267176,528.12452954,527.6668742,527.86162116
1718386200,527.83240911,528.12452954,527.81293442,528.00768137
1718386800,528.00768137,528.02715607,527.59871277,527.69608624
1718387400,527.6863489,527.8908332,527.31632968,527.54028868
1718388000,527.54028868,527.74477298,527.08263334,527.2579056
1718388600,527.27251162,527.54028868,526.95604782,527.50133929
1718389200,527.50133929,527.94925729,527.37475377,527.63766216
1718389800,527.64739951,527.69608624,527.36501642,527.47212725
1718390400,527.49160194,527.75451033,527.11184538,527.62792481
1718391000,527.62792481,528.08558015,527.4623899,527.85188381
1718391600,527.83240911,528.06610546,527.65616312,527.97846933
1718392200,527.97846933,528.04663076,527.70582359,528.00768137
1718392800,527.98820668,528.18295363,527.88109585,528.1147922
1718393400,528.12452954,528.25111507,527.8713585,528.00768137
1718394000,528.00768137,528.08558015,527.67661155,527.75451033
1718394600,527.74477298,528.54810417,527.63279348,528.48481141
1718631000,527.84214646,528.07584281,527.47212725,527.86162116
1718631600,527.84701513,528.21216567,527.38449112,527.43317786
1718632200,527.42344051,528.0028127,527.39422846,527.86162116
1718632800,527.86162116,528.29006446,527.64739951,528.28032711
1718633400,528.2998018,528.63087163,528.18295363,528.49454876
1718634000,528.51402345,528.53836682,527.85188381,528.06610546
1718634600,528.05636811,528.5237608,527.98820668,528.3387512
1718635200,528.32901385,528.55297285,528.15374159,528.37770059
1718635800,528.37770059,528.7282451,528.22287676,528.65034632
1718636400,528.67955837,529.29301127,528.67955837,529.22971851
1718637000,529.24432454,529.59486905,529.06905228,529.54618232
1718637600,529.52670762,529.74092927,529.41959679,529.53644497
1718638200,529.53644497,529.59486905,529.21511249,529.32222332
1718638800,529.33196067,529.61434375,529.25406188,529.35143536
1718639400,529.3806474,529.55591966,529.20537514,529.41959679
1718640000,529.40985945,529.63381845,529.4001221,529.56565701
1718640600,529.55591966,529.93567623,529.52670762,529.92593888
1718641200,529.90646418,531.10415795,529.87725214,531.08468326
1718641800,531.09442061,531.17231939,530.86072426,530.95809774
1718642400,530.96783509,531.49365186,530.84124957,531.44496513
1718643000,531.46443982,531.5618133,531.07007724,531.07007724
1718643600,531.09442061,531.47417717,531.08468326,531.29890491
1718644200,531.30864226,532.13144814,531.15284469,532.09736742
1718644800,532.13631682,532.1947409,531.84419638,531.99999395
1718645400,532.01946864,532.89582994,531.9707819,532.8276685
1718646000,532.81793116,532.98346607,532.55502277,532.65239625
1718646600,532.65239625,533.14900098,532.65239625,533.03215281
1718647200,533.02241546,534.12273575,533.01267811,533.86956471
1718647800,533.88903941,534.01562493,532.94451668,533.23663711
1718648400,533.24637446,533.79166593,533.09057689,533.61639367
1718649000,533.61639367,533.77219124,533.46059611,533.59691898
1718649600,533.59691898,533.7040298,533.10031424,533.41190937
1718650200,533.43138406,533.43138406,533.08083955,533.38269733
1718650800,533.37295998,533.37295998,533.08083955,533.34374794
1718651400,533.32427324,533.98641289,533.2950612,533.89877676
1718652000,533.88903941,533.9474635,533.63586837,533.87930206
1718652600,533.86956471,533.88903941,533.46059611,533.55796959
1718653200,533.54823224,533.78192858,532.99807209,533.06136485
1718653800,533.02241546,533.24637446,532.37975051,532.68160829
1718717400,532.78871911,533.75271654,532.74003238,533.45085876
1718718000,533.47033346,533.81114063,533.18795037,533.21716241
1718718600,533.23663711,533.66508041,533.10031424,533.16847568
1718719200,533.15873833,533.50928285,533.08083955,533.42164672
1718719800,533.44112141,533.51902019,533.16847568,533.17821302
1718720400,533.17821302,533.26584915,532.80819381,533.03215281
1718721000,533.02241546,533.57744428,533.01267811,533.2950612
1718721600,533.31453589,533.35835396,532.77898177,532.97372872
1718722200,532.96399137,533.04189016,532.59397216,532.73029503
1718722800,532.73029503,532.98346607,532.40896255,532.60370951
1718723400,532.58423481,532.71082033,532.37001316,532.57449746
1718724000,532.56476012,532.77898177,532.54528542,532.70108298
1718724600,532.69134564,532.98346607,532.61344685,532.93477933
1718725200,532.91530463,533.2950612,532.91530463,533.2950612
1718725800,533.30479854,533.43138406,533.10031424,533.42164672
1718726400,533.42164672,533.67481776,533.39243467,533.60665632
1718727000,533.60665632,533.63586837,533.11005159,533.15873833
1718727600,533.14900098,533.32427324,532.98346607,532.98346607
1718728200,532.98346607,533.15873833,532.85688055,533.10031424
1718728800,533.09057689,533.30479854,533.01267811,533.06136485
1718729400,533.0516275,533.56770693,533.0516275,533.46059611
1718730000,533.45085876,533.53849489,533.09057689,533.47033346
1718730600,533.45085876,533.54823224,533.31453589,533.53849489
1718731200,533.54823224,533.77219124,533.31453589,533.67481776
1718731800,533.67481776,533.9279888,533.48980815,533.7235045
1718732400,533.73324184,534.12273575,533.68455511,534.10326106
1718733000,534.09352371,534.21037188,533.68455511,533.7235045
1718733600,533.69429245,533.75271654,532.72055768,533.47033346
1718734200,533.48980815,533.73324184,533.25611181,533.33401059
1718734800,533.33401059,533.55796959,533.06136485,533.36322263
1718735400,533.35348528,533.50928285,533.17334435,533.31453589
1718736000,533.34374794,533.4995455,533.22689976,533.33401059
1718736600,533.35348528,533.62613102,533.32427324,533.62613102
1718737200,533.64560572,533.65534306,533.04189016,533.15873833
1718737800,533.16847568,533.47033346,533.04189016,533.37295998
1718738400,533.38269733,533.67481776,533.37295998,533.50928285
1718739000,533.50928285,533.80140328,533.33401059,533.73324184
1718739600,533.73324184,533.83061532,533.35348528,533.38269733
1718740200,533.36322263,534.09352371,533.24637446,534.06431167
1718890200,535.0088344,535.04778379,534.39538149,534.88224888
1718890800,534.85303684,535.67097405,534.77513805,535.57360057
1718891400,535.58333792,535.60281261,535.01857175,535.17436931
1718892000,535.16463196,535.37885361,534.67776458,534.68750192
1718892600,534.66802723,534.79461275,533.99615023,534.05457432
1718893200,534.02536228,534.76540071,534.01562493,534.65828988
1718893800,534.63881519,534.95527899,534.45380558,534.71671397
1718894400,534.70697662,534.70697662,534.24932128,534.29800801
1718895000,534.29800801,534.84329949,534.29800801,534.79461275
1718895600,534.8043501,535.09647053,534.67776458,534.96014766
1718896200,534.96014766,534.97962236,534.55117906,534.62907784
1718896800,534.63881519,534.67776458,534.27853332,534.40511884
1718897400,534.39538149,534.65828988,534.28827067,534.41485619
1718898000,534.44406823,534.68750192,533.91825145,533.91825145
